t,key,call,dir,strong,p,price,next_price,result
1785110399999,BTCUSDT:30m,NEUTRAL,0,0,0.5238,65363.01,65122.73,na
1785110399999,BTCUSDT:1h,NEUTRAL,0,0,0.4909,65363.01,65122.73,na
1785110399999,BTCUSDT:1d,NEUTRAL,0,0,0.4713,64365.17,65122.73,na
1785109199999,ETHUSDT:5m,NEUTRAL,0,0,0.4777,1952.4,1961.65,na
1785110399999,ETHUSDT:30m,NEUTRAL,0,0,0.5128,1952.4,1961.65,na
1785110399999,ETHUSDT:1h,SELL,-1,0,0.4427,1952.4,1961.65,miss
1785110399999,ETHUSDT:1d,NEUTRAL,0,0,0.476,1881.24,1961.72,na
1785109199999,SOLUSDT:5m,SELL,-1,0,0.4196,76.64,76.61,hit
1785110399999,SOLUSDT:30m,SELL,-1,0,0.4216,76.63,76.61,hit
1785110399999,SOLUSDT:1h,SELL,-1,0,0.4147,76.63,76.6,hit
1785110399999,SOLUSDT:1d,SELL,-1,0,0.4344,74.87,76.61,miss
1785109199999,BNBUSDT:5m,NEUTRAL,0,0,0.521,574.53,573.12,na
1785110399999,BNBUSDT:30m,NEUTRAL,0,0,0.5244,574.53,573.12,na
1785110399999,BNBUSDT:1h,BUY,1,0,0.5577,574.53,573.13,miss
1785110399999,BNBUSDT:1d,NEUTRAL,0,0,0.5404,571.57,573.12,na
1785109199999,XRPUSDT:5m,SELL,-1,0,0.4218,1.1125,1.1056,hit
1785110399999,XRPUSDT:30m,NEUTRAL,0,0,0.521,1.1125,1.1056,na
1785110399999,XRPUSDT:1h,NEUTRAL,0,0,0.5276,1.1125,1.1056,na
1785110399999,XRPUSDT:1d,SELL,-1,0,0.4093,1.0987,1.1056,miss
1785109199999,DOGEUSDT:5m,SELL,-1,0,0.4059,0.07333,0.0726,hit
1785110399999,DOGEUSDT:30m,NEUTRAL,0,0,0.4802,0.07333,0.0726,na
1785110399999,DOGEUSDT:1h,NEUTRAL,0,0,0.4641,0.07331,0.0726,na
1785110399999,DOGEUSDT:1d,NEUTRAL,0,0,0.4788,0.07326,0.0726,na
1785109199999,ADAUSDT:5m,STRONG SELL,-1,1,0.3101,0.1657,0.1648,hit
1785110399999,ADAUSDT:30m,SELL,-1,0,0.3939,0.1657,0.1648,hit
1785110399999,ADAUSDT:1h,SELL,-1,0,0.4318,0.1657,0.1647,hit
1785110399999,ADAUSDT:1d,SELL,-1,0,0.4417,0.1651,0.1647,hit
1785109199999,TRXUSDT:5m,STRONG SELL,-1,1,0.2344,0.3321,0.3306,hit
1785110399999,TRXUSDT:30m,SELL,-1,0,0.3924,0.3321,0.3306,hit
1785110399999,TRXUSDT:1h,SELL,-1,0,0.4387,0.3321,0.3306,hit
1785110399999,TRXUSDT:1d,NEUTRAL,0,0,0.5285,0.3311,0.3306,na
1785109199999,AVAXUSDT:5m,NEUTRAL,0,0,0.4591,6.732,6.674,na
1785110399999,AVAXUSDT:30m,NEUTRAL,0,0,0.5211,6.732,6.675,na
1785110399999,AVAXUSDT:1h,NEUTRAL,0,0,0.4921,6.732,6.675,na
1785110399999,AVAXUSDT:1d,NEUTRAL,0,0,0.4936,6.786,6.674,na
1785109199999,LINKUSDT:5m,NEUTRAL,0,0,0.5152,8.811,8.767,na
1785110399999,LINKUSDT:30m,NEUTRAL,0,0,0.5113,8.811,8.767,na
1785110399999,LINKUSDT:1h,NEUTRAL,0,0,0.4872,8.811,8.767,na
1785110399999,LINKUSDT:1d,NEUTRAL,0,0,0.5017,8.423,8.767,na
1785153899999,BTCUSDT:5m,NEUTRAL,0,0,0.5108,65122.73,65054.0,na
1785155399999,BTCUSDT:30m,NEUTRAL,0,0,0.4889,65122.73,65053.99,na
1785157199999,BTCUSDT:1h,SELL,-1,0,0.4249,65122.73,65053.99,hit
1785153899999,ETHUSDT:5m,NEUTRAL,0,0,0.5169,1961.65,1944.31,na
1785155399999,ETHUSDT:30m,BUY,1,0,0.5882,1961.65,1944.31,miss
1785157199999,ETHUSDT:1h,NEUTRAL,0,0,0.4848,1961.65,1944.31,na
1785153899999,SOLUSDT:5m,NEUTRAL,0,0,0.4706,76.61,75.99,na
1785155399999,SOLUSDT:30m,SELL,-1,0,0.4444,76.61,75.99,hit
1785157199999,SOLUSDT:1h,NEUTRAL,0,0,0.5044,76.6,75.99,na
1785153899999,BNBUSDT:5m,NEUTRAL,0,0,0.4818,573.12,574.91,na
1785155399999,BNBUSDT:30m,BUY,1,0,0.575,573.12,574.9,hit
1785157199999,BNBUSDT:1h,NEUTRAL,0,0,0.5316,573.13,574.9,na
1785153899999,XRPUSDT:5m,SELL,-1,0,0.4224,1.1056,1.0945,hit
1785155399999,XRPUSDT:30m,NEUTRAL,0,0,0.5151,1.1056,1.0944,na
1785157199999,XRPUSDT:1h,STRONG SELL,-1,1,0.3725,1.1056,1.0944,hit
1785153899999,DOGEUSDT:5m,NEUTRAL,0,0,0.519,0.0726,0.07212,na
1785155399999,DOGEUSDT:30m,NEUTRAL,0,0,0.5239,0.0726,0.07211,na
1785157199999,DOGEUSDT:1h,NEUTRAL,0,0,0.5488,0.0726,0.07211,na
1785153899999,ADAUSDT:5m,NEUTRAL,0,0,0.5138,0.1648,0.1594,na
1785155399999,ADAUSDT:30m,NEUTRAL,0,0,0.4681,0.1648,0.1594,na
1785157199999,ADAUSDT:1h,NEUTRAL,0,0,0.4534,0.1647,0.1594,na
1785153899999,TRXUSDT:5m,STRONG SELL,-1,1,0.2589,0.3306,0.3287,hit
1785155399999,TRXUSDT:30m,STRONG SELL,-1,1,0.313,0.3306,0.3286,hit
1785157199999,TRXUSDT:1h,NEUTRAL,0,0,0.4731,0.3306,0.3286,na
1785153899999,AVAXUSDT:5m,NEUTRAL,0,0,0.4558,6.674,6.576,na
1785155399999,AVAXUSDT:30m,BUY,1,0,0.5523,6.675,6.576,miss
1785157199999,AVAXUSDT:1h,NEUTRAL,0,0,0.4901,6.675,6.576,na
1785153899999,LINKUSDT:5m,NEUTRAL,0,0,0.5105,8.767,8.63,na
1785155399999,LINKUSDT:30m,NEUTRAL,0,0,0.4897,8.767,8.63,na
1785157199999,LINKUSDT:1h,NEUTRAL,0,0,0.5196,8.767,8.63,na
1785175499999,BTCUSDT:5m,BUY,1,0,0.5613,65054.0,64855.42,miss
1785176999999,BTCUSDT:30m,NEUTRAL,0,0,0.5234,65053.99,64855.42,na
1785178799999,BTCUSDT:1h,NEUTRAL,0,0,0.4689,65053.99,64855.42,na
1785175499999,ETHUSDT:5m,NEUTRAL,0,0,0.5159,1944.31,1943.4,na
1785176999999,ETHUSDT:30m,BUY,1,0,0.5601,1944.31,1943.39,miss
1785178799999,ETHUSDT:1h,NEUTRAL,0,0,0.4827,1944.31,1943.39,na
1785175499999,SOLUSDT:5m,NEUTRAL,0,0,0.4535,75.99,75.56,na
1785176999999,SOLUSDT:30m,NEUTRAL,0,0,0.4522,75.99,75.56,na
1785178799999,SOLUSDT:1h,SELL,-1,0,0.4349,75.99,75.56,hit
1785175499999,BNBUSDT:5m,SELL,-1,0,0.4162,574.91,573.65,hit
1785176999999,BNBUSDT:30m,BUY,1,0,0.5699,574.9,573.64,miss
1785178799999,BNBUSDT:1h,SELL,-1,0,0.393,574.9,573.64,hit
1785175499999,XRPUSDT:5m,SELL,-1,0,0.3944,1.0945,1.0877,hit
1785176999999,XRPUSDT:30m,NEUTRAL,0,0,0.4837,1.0944,1.0877,na
1785178799999,XRPUSDT:1h,SELL,-1,0,0.3975,1.0944,1.0877,hit
1785175499999,DOGEUSDT:5m,NEUTRAL,0,0,0.4641,0.07212,0.07187,na
1785176999999,DOGEUSDT:30m,NEUTRAL,0,0,0.4883,0.07211,0.07187,na
1785178799999,DOGEUSDT:1h,SELL,-1,0,0.4468,0.07211,0.07187,hit
1785175499999,ADAUSDT:5m,NEUTRAL,0,0,0.4915,0.1594,0.1591,na
1785176999999,ADAUSDT:30m,SELL,-1,0,0.4357,0.1594,0.1591,hit
1785178799999,ADAUSDT:1h,SELL,-1,0,0.447,0.1594,0.1591,hit
1785175499999,TRXUSDT:5m,STRONG SELL,-1,1,0.2316,0.3287,0.3276,hit
1785176999999,TRXUSDT:30m,STRONG SELL,-1,1,0.3262,0.3286,0.3276,hit
1785178799999,TRXUSDT:1h,NEUTRAL,0,0,0.4516,0.3286,0.3276,na
1785175499999,AVAXUSDT:5m,NEUTRAL,0,0,0.4595,6.576,6.563,na
1785176999999,AVAXUSDT:30m,NEUTRAL,0,0,0.5313,6.576,6.563,na
1785178799999,AVAXUSDT:1h,NEUTRAL,0,0,0.4855,6.576,6.563,na
1785175499999,LINKUSDT:5m,NEUTRAL,0,0,0.4657,8.63,8.59,na
1785176999999,LINKUSDT:30m,NEUTRAL,0,0,0.5286,8.63,8.59,na
1785178799999,LINKUSDT:1h,NEUTRAL,0,0,0.4765,8.63,8.59,na
1785189299999,BTCUSDT:5m,NEUTRAL,0,0,0.4916,64855.42,63468.0,na
1785189599999,BTCUSDT:30m,NEUTRAL,0,0,0.4791,64855.42,63468.0,na
1785189599999,BTCUSDT:1h,NEUTRAL,0,0,0.4561,64855.42,63467.99,na
1785196799999,BTCUSDT:1d,NEUTRAL,0,0,0.4757,65122.73,63468.0,na
1785189299999,ETHUSDT:5m,SELL,-1,0,0.4381,1943.4,1881.61,hit
1785189599999,ETHUSDT:30m,NEUTRAL,0,0,0.5492,1943.39,1881.62,na
1785189599999,ETHUSDT:1h,NEUTRAL,0,0,0.4691,1943.39,1881.61,na
1785196799999,ETHUSDT:1d,NEUTRAL,0,0,0.5477,1961.72,1881.61,na
1785189299999,SOLUSDT:5m,NEUTRAL,0,0,0.4509,75.56,73.14,na
1785189599999,SOLUSDT:30m,NEUTRAL,0,0,0.4989,75.56,73.15,na
1785189599999,SOLUSDT:1h,NEUTRAL,0,0,0.4698,75.56,73.15,na
1785196799999,SOLUSDT:1d,NEUTRAL,0,0,0.4668,76.61,73.15,na
1785189299999,BNBUSDT:5m,SELL,-1,0,0.3931,573.65,565.08,hit
1785189599999,BNBUSDT:30m,BUY,1,0,0.5964,573.64,565.08,miss
1785189599999,BNBUSDT:1h,STRONG BUY,1,1,0.6212,573.64,565.08,miss
1785196799999,BNBUSDT:1d,NEUTRAL,0,0,0.4909,573.12,565.08,na
1785189299999,XRPUSDT:5m,SELL,-1,0,0.4487,1.0877,1.0548,hit
1785189599999,XRPUSDT:30m,NEUTRAL,0,0,0.535,1.0877,1.0548,na
1785189599999,XRPUSDT:1h,STRONG SELL,-1,1,0.3688,1.0877,1.0548,hit
1785196799999,XRPUSDT:1d,SELL,-1,0,0.4335,1.1056,1.0548,hit
1785189299999,DOGEUSDT:5m,NEUTRAL,0,0,0.4523,0.07187,0.07009,na
1785189599999,DOGEUSDT:30m,NEUTRAL,0,0,0.503,0.07187,0.07009,na
1785189599999,DOGEUSDT:1h,NEUTRAL,0,0,0.5234,0.07187,0.0701,na
1785196799999,DOGEUSDT:1d,NEUTRAL,0,0,0.4585,0.0726,0.07009,na
1785189299999,ADAUSDT:5m,STRONG SELL,-1,1,0.3593,0.1591,0.1566,hit
1785189599999,ADAUSDT:30m,NEUTRAL,0,0,0.451,0.1591,0.1566,na
1785189599999,ADAUSDT:1h,SELL,-1,0,0.4492,0.1591,0.1566,hit
1785196799999,ADAUSDT:1d,SELL,-1,0,0.4111,0.1647,0.1566,hit
1785189299999,TRXUSDT:5m,STRONG SELL,-1,1,0.1962,0.3276,0.3251,hit
1785189599999,TRXUSDT:30m,STRONG SELL,-1,1,0.3572,0.3276,0.3251,hit
1785189599999,TRXUSDT:1h,SELL,-1,0,0.4481,0.3276,0.325,hit
1785196799999,TRXUSDT:1d,NEUTRAL,0,0,0.5432,0.3306,0.325,na
1785189299999,AVAXUSDT:5m,NEUTRAL,0,0,0.4838,6.563,6.428,na
1785189599999,AVAXUSDT:30m,NEUTRAL,0,0,0.5265,6.563,6.428,na
1785189599999,AVAXUSDT:1h,NEUTRAL,0,0,0.471,6.563,6.428,na
1785196799999,AVAXUSDT:1d,NEUTRAL,0,0,0.4973,6.674,6.428,na
1785189299999,LINKUSDT:5m,SELL,-1,0,0.3985,8.59,8.306,hit
1785189599999,LINKUSDT:30m,NEUTRAL,0,0,0.5122,8.59,8.306,na
1785189599999,LINKUSDT:1h,NEUTRAL,0,0,0.4916,8.59,8.306,na
1785196799999,LINKUSDT:1d,NEUTRAL,0,0,0.5084,8.767,8.306,na
1785224999999,BTCUSDT:5m,NEUTRAL,0,0,0.4862,63468.0,63861.9,na
1785225599999,BTCUSDT:30m,SELL,-1,0,0.4424,63468.0,63861.89,miss
1785225599999,BTCUSDT:1h,NEUTRAL,0,0,0.4545,63467.99,63860.0,na
1785224999999,ETHUSDT:5m,NEUTRAL,0,0,0.4859,1881.61,1914.82,na
1785225599999,ETHUSDT:30m,NEUTRAL,0,0,0.5313,1881.62,1914.81,na
1785225599999,ETHUSDT:1h,SELL,-1,0,0.4435,1881.61,1914.82,miss
1785224999999,SOLUSDT:5m,NEUTRAL,0,0,0.5139,73.14,74.17,na
1785225599999,SOLUSDT:30m,NEUTRAL,0,0,0.463,73.15,74.17,na
1785225599999,SOLUSDT:1h,STRONG SELL,-1,1,0.3312,73.15,74.18,miss
1785224999999,BNBUSDT:5m,SELL,-1,0,0.4468,565.08,572.52,miss
1785225599999,BNBUSDT:30m,BUY,1,0,0.5536,565.08,572.53,hit
1785225599999,BNBUSDT:1h,NEUTRAL,0,0,0.4881,565.08,572.52,na
1785224999999,XRPUSDT:5m,SELL,-1,0,0.4132,1.0548,1.0633,miss
1785225599999,XRPUSDT:30m,BUY,1,0,0.5632,1.0548,1.0633,hit
1785225599999,XRPUSDT:1h,NEUTRAL,0,0,0.4694,1.0548,1.0634,na
1785224999999,DOGEUSDT:5m,NEUTRAL,0,0,0.4557,0.07009,0.0707,na
1785225599999,DOGEUSDT:30m,NEUTRAL,0,0,0.4975,0.07009,0.07069,na
1785225599999,DOGEUSDT:1h,SELL,-1,0,0.4299,0.0701,0.07068,miss
1785224999999,ADAUSDT:5m,SELL,-1,0,0.4272,0.1566,0.1583,miss
1785225599999,ADAUSDT:30m,SELL,-1,0,0.445,0.1566,0.1584,miss
1785225599999,ADAUSDT:1h,SELL,-1,0,0.4299,0.1566,0.1584,miss
1785224999999,TRXUSDT:5m,STRONG SELL,-1,1,0.2946,0.3251,0.3244,hit
1785225599999,TRXUSDT:30m,STRONG SELL,-1,1,0.3466,0.3251,0.3244,hit
1785225599999,TRXUSDT:1h,SELL,-1,0,0.4335,0.325,0.3244,hit
1785224999999,AVAXUSDT:5m,NEUTRAL,0,0,0.5134,6.428,6.547,na
1785225599999,AVAXUSDT:30m,NEUTRAL,0,0,0.5253,6.428,6.549,na
1785225599999,AVAXUSDT:1h,NEUTRAL,0,0,0.4658,6.428,6.549,na
1785224999999,LINKUSDT:5m,SELL,-1,0,0.3915,8.306,8.36,miss
1785225599999,LINKUSDT:30m,NEUTRAL,0,0,0.5061,8.306,8.36,na
1785225599999,LINKUSDT:1h,NEUTRAL,0,0,0.4753,8.306,8.36,na
1785254099999,BTCUSDT:5m,SELL,-1,0,0.4288,63861.9,63905.99,miss
1785254399999,BTCUSDT:30m,NEUTRAL,0,0,0.4511,63861.89,63905.99,na
1785254399999,BTCUSDT:1h,NEUTRAL,0,0,0.4612,63860.0,63905.99,na
1785254099999,ETHUSDT:5m,BUY,1,0,0.5516,1914.82,1918.61,hit
1785254399999,ETHUSDT:30m,BUY,1,0,0.5606,1914.81,1918.61,hit
1785254399999,ETHUSDT:1h,NEUTRAL,0,0,0.4789,1914.82,1918.61,na
1785254099999,SOLUSDT:5m,NEUTRAL,0,0,0.5056,74.17,74.13,na
1785254399999,SOLUSDT:30m,NEUTRAL,0,0,0.4748,74.17,74.14,na
1785254399999,SOLUSDT:1h,NEUTRAL,0,0,0.4514,74.18,74.14,na
1785254399999,BNBUSDT:5m,NEUTRAL,0,0,0.5113,572.52,570.99,na
1785254399999,BNBUSDT:30m,NEUTRAL,0,0,0.5414,572.53,570.99,na
1785254399999,BNBUSDT:1h,NEUTRAL,0,0,0.507,572.52,570.98,na
1785254399999,XRPUSDT:5m,NEUTRAL,0,0,0.5036,1.0633,1.0618,na
1785254399999,XRPUSDT:30m,NEUTRAL,0,0,0.4589,1.0633,1.0618,na
1785254399999,XRPUSDT:1h,NEUTRAL,0,0,0.5383,1.0634,1.0618,na
1785254399999,DOGEUSDT:5m,NEUTRAL,0,0,0.5243,0.0707,0.07072,na
1785254399999,DOGEUSDT:30m,BUY,1,0,0.5607,0.07069,0.07072,hit
1785254399999,DOGEUSDT:1h,NEUTRAL,0,0,0.4717,0.07068,0.07072,na
1785254399999,ADAUSDT:5m,NEUTRAL,0,0,0.4722,0.1583,0.1594,na
1785254399999,ADAUSDT:30m,NEUTRAL,0,0,0.4846,0.1584,0.1594,na
1785254399999,ADAUSDT:1h,NEUTRAL,0,0,0.4631,0.1584,0.1593,na
1785254399999,TRXUSDT:5m,STRONG SELL,-1,1,0.3093,0.3244,0.3244,hit
1785254399999,TRXUSDT:30m,STRONG SELL,-1,1,0.3375,0.3244,0.3244,hit
1785254399999,TRXUSDT:1h,SELL,-1,0,0.4221,0.3244,0.3244,hit
1785254399999,AVAXUSDT:5m,NEUTRAL,0,0,0.4927,6.547,6.574,na
1785254399999,AVAXUSDT:30m,NEUTRAL,0,0,0.5011,6.549,6.574,na
1785254399999,AVAXUSDT:1h,NEUTRAL,0,0,0.5032,6.549,6.574,na
1785254399999,LINKUSDT:5m,NEUTRAL,0,0,0.4778,8.36,8.369,na
1785254399999,LINKUSDT:30m,NEUTRAL,0,0,0.4675,8.36,8.369,na
1785254399999,LINKUSDT:1h,SELL,-1,0,0.4121,8.36,8.37,miss
1785271199999,BTCUSDT:5m,BUY,1,0,0.5693,63905.99,64067.99,hit
1785272399999,BTCUSDT:30m,SELL,-1,0,0.4413,63905.99,64068.0,miss
1785272399999,BTCUSDT:1h,NEUTRAL,0,0,0.4639,63905.99,64067.99,na
1785283199999,BTCUSDT:1d,NEUTRAL,0,0,0.5003,63468.0,64068.0,na
1785271199999,ETHUSDT:5m,NEUTRAL,0,0,0.5442,1918.61,1925.62,na
1785272399999,ETHUSDT:30m,BUY,1,0,0.5653,1918.61,1925.82,hit
1785272399999,ETHUSDT:1h,NEUTRAL,0,0,0.4844,1918.61,1925.82,na
1785283199999,ETHUSDT:1d,BUY,1,0,0.5714,1881.61,1925.71,hit
1785271199999,SOLUSDT:5m,NEUTRAL,0,0,0.4583,74.13,74.05,na
1785272399999,SOLUSDT:30m,NEUTRAL,0,0,0.5085,74.14,74.05,na
1785272399999,SOLUSDT:1h,SELL,-1,0,0.4356,74.14,74.05,hit
1785283199999,SOLUSDT:1d,NEUTRAL,0,0,0.4625,73.15,74.05,na
1785271199999,BNBUSDT:5m,BUY,1,0,0.5693,570.99,572.26,hit
1785272399999,BNBUSDT:30m,BUY,1,0,0.5563,570.99,572.26,hit
1785272399999,BNBUSDT:1h,NEUTRAL,0,0,0.5485,570.98,572.27,na
1785283199999,BNBUSDT:1d,NEUTRAL,0,0,0.4822,565.08,572.27,na
1785271199999,XRPUSDT:5m,NEUTRAL,0,0,0.5435,1.0618,1.0745,na
1785272399999,XRPUSDT:30m,STRONG SELL,-1,1,0.3774,1.0618,1.0745,miss
1785272399999,XRPUSDT:1h,SELL,-1,0,0.4258,1.0618,1.0745,miss
1785283199999,XRPUSDT:1d,SELL,-1,0,0.3848,1.0548,1.0744,miss
1785271199999,DOGEUSDT:5m,NEUTRAL,0,0,0.4753,0.07072,0.07109,na
1785272399999,DOGEUSDT:30m,SELL,-1,0,0.384,0.07072,0.07109,miss
1785272399999,DOGEUSDT:1h,NEUTRAL,0,0,0.4798,0.07072,0.07109,na
1785283199999,DOGEUSDT:1d,NEUTRAL,0,0,0.4634,0.07009,0.07109,na
1785271199999,ADAUSDT:5m,SELL,-1,0,0.4152,0.1594,0.1629,miss
1785272399999,ADAUSDT:30m,NEUTRAL,0,0,0.5102,0.1594,0.1629,na
1785272399999,ADAUSDT:1h,NEUTRAL,0,0,0.4595,0.1593,0.1629,na
1785283199999,ADAUSDT:1d,NEUTRAL,0,0,0.4801,0.1566,0.1629,na
1785271199999,TRXUSDT:5m,STRONG SELL,-1,1,0.3472,0.3244,0.325,miss
1785272399999,TRXUSDT:30m,STRONG SELL,-1,1,0.3237,0.3244,0.325,miss
1785272399999,TRXUSDT:1h,SELL,-1,0,0.426,0.3244,0.325,miss
1785283199999,TRXUSDT:1d,NEUTRAL,0,0,0.5485,0.325,0.325,na
1785271199999,AVAXUSDT:5m,SELL,-1,0,0.4336,6.574,6.606,miss
1785272399999,AVAXUSDT:30m,NEUTRAL,0,0,0.4636,6.574,6.606,na
1785272399999,AVAXUSDT:1h,NEUTRAL,0,0,0.4907,6.574,6.606,na
1785283199999,AVAXUSDT:1d,NEUTRAL,0,0,0.4977,6.428,6.608,na
1785271199999,LINKUSDT:5m,SELL,-1,0,0.437,8.369,8.488,miss
1785272399999,LINKUSDT:30m,NEUTRAL,0,0,0.4971,8.369,8.488,na
1785272399999,LINKUSDT:1h,STRONG SELL,-1,1,0.2993,8.37,8.488,miss
1785283199999,LINKUSDT:1d,NEUTRAL,0,0,0.4959,8.306,8.488,na
1785283799999,BTCUSDT:5m,BUY,1,0,0.6176,64067.99,64660.38,hit
1785284999999,BTCUSDT:30m,NEUTRAL,0,0,0.4902,64068.0,64663.5,na
1785286799999,BTCUSDT:1h,SELL,-1,0,0.4436,64067.99,64663.51,miss
1785283799999,ETHUSDT:5m,BUY,1,0,0.5955,1925.62,1920.04,miss
1785284999999,ETHUSDT:30m,NEUTRAL,0,0,0.539,1925.82,1920.03,na
1785286799999,ETHUSDT:1h,NEUTRAL,0,0,0.471,1925.82,1920.03,na
1785283799999,SOLUSDT:5m,NEUTRAL,0,0,0.5144,74.05,74.04,na
1785284999999,SOLUSDT:30m,NEUTRAL,0,0,0.4711,74.05,74.05,na
1785286799999,SOLUSDT:1h,NEUTRAL,0,0,0.5236,74.05,74.06,na
1785283799999,BNBUSDT:5m,NEUTRAL,0,0,0.5214,572.26,572.74,na
1785284999999,BNBUSDT:30m,BUY,1,0,0.5786,572.26,572.74,hit
1785286799999,BNBUSDT:1h,BUY,1,0,0.5539,572.27,572.73,hit
1785283799999,XRPUSDT:5m,BUY,1,0,0.5849,1.0745,1.089,hit
1785284999999,XRPUSDT:30m,SELL,-1,0,0.4017,1.0745,1.089,miss
1785286799999,XRPUSDT:1h,NEUTRAL,0,0,0.4847,1.0745,1.0889,na
1785283799999,DOGEUSDT:5m,NEUTRAL,0,0,0.4988,0.07109,0.07079,na
1785284999999,DOGEUSDT:30m,NEUTRAL,0,0,0.4952,0.07109,0.07079,na
1785286799999,DOGEUSDT:1h,SELL,-1,0,0.413,0.07109,0.07078,hit
1785283799999,ADAUSDT:5m,NEUTRAL,0,0,0.5489,0.1629,0.1642,na
1785284999999,ADAUSDT:30m,NEUTRAL,0,0,0.4538,0.1629,0.1642,na
1785286799999,ADAUSDT:1h,NEUTRAL,0,0,0.4657,0.1629,0.1642,na
1785283799999,TRXUSDT:5m,STRONG SELL,-1,1,0.2183,0.325,0.3262,miss
1785284999999,TRXUSDT:30m,STRONG SELL,-1,1,0.3549,0.325,0.3263,miss
1785286799999,TRXUSDT:1h,SELL,-1,0,0.4165,0.325,0.3263,miss
1785283799999,AVAXUSDT:5m,NEUTRAL,0,0,0.4631,6.606,6.429,na
1785284999999,AVAXUSDT:30m,NEUTRAL,0,0,0.4775,6.606,6.429,na
1785286799999,AVAXUSDT:1h,NEUTRAL,0,0,0.4815,6.606,6.429,na
1785283799999,LINKUSDT:5m,NEUTRAL,0,0,0.4958,8.488,8.452,na
1785284999999,LINKUSDT:30m,NEUTRAL,0,0,0.515,8.488,8.451,na
1785286799999,LINKUSDT:1h,STRONG SELL,-1,1,0.3684,8.488,8.451,hit
1785320399999,BTCUSDT:5m,STRONG BUY,1,1,0.6962,64660.38,63905.15,miss
1785320999999,BTCUSDT:30m,NEUTRAL,0,0,0.4778,64663.5,63907.99,na
1785322799999,BTCUSDT:1h,NEUTRAL,0,0,0.4742,64663.51,63907.99,na
1785320399999,ETHUSDT:5m,BUY,1,0,0.5783,1920.04,1890.87,miss
1785320999999,ETHUSDT:30m,NEUTRAL,0,0,0.5185,1920.03,1890.88,na
1785322799999,ETHUSDT:1h,NEUTRAL,0,0,0.5093,1920.03,1890.86,na
1785320399999,SOLUSDT:5m,NEUTRAL,0,0,0.4962,74.04,72.96,na
1785320999999,SOLUSDT:30m,NEUTRAL,0,0,0.5148,74.05,72.97,na
1785322799999,SOLUSDT:1h,NEUTRAL,0,0,0.5025,74.06,72.97,na
1785320399999,BNBUSDT:5m,NEUTRAL,0,0,0.5299,572.74,567.57,na
1785320999999,BNBUSDT:30m,BUY,1,0,0.597,572.74,567.63,miss
1785322799999,BNBUSDT:1h,BUY,1,0,0.5602,572.73,567.64,miss
1785320399999,XRPUSDT:5m,NEUTRAL,0,0,0.4745,1.089,1.0667,na
1785320999999,XRPUSDT:30m,SELL,-1,0,0.4437,1.089,1.0666,hit
1785322799999,XRPUSDT:1h,NEUTRAL,0,0,0.4959,1.0889,1.0664,na
1785320399999,DOGEUSDT:5m,NEUTRAL,0,0,0.4574,0.07079,0.07006,na
1785320999999,DOGEUSDT:30m,NEUTRAL,0,0,0.4881,0.07079,0.07006,na
1785322799999,DOGEUSDT:1h,BUY,1,0,0.5942,0.07078,0.07006,miss
1785320399999,ADAUSDT:5m,SELL,-1,0,0.4016,0.1642,0.1629,hit
1785320999999,ADAUSDT:30m,SELL,-1,0,0.3983,0.1642,0.1629,hit
1785322799999,ADAUSDT:1h,NEUTRAL,0,0,0.4577,0.1642,0.1629,na
1785320399999,TRXUSDT:5m,NEUTRAL,0,0,0.465,0.3262,0.3263,na
1785320999999,TRXUSDT:30m,SELL,-1,0,0.3814,0.3263,0.3263,hit
1785322799999,TRXUSDT:1h,NEUTRAL,0,0,0.4643,0.3263,0.3263,na
1785320399999,AVAXUSDT:5m,NEUTRAL,0,0,0.4771,6.429,6.371,na
1785320999999,AVAXUSDT:30m,NEUTRAL,0,0,0.4925,6.429,6.371,na
1785322799999,AVAXUSDT:1h,NEUTRAL,0,0,0.5279,6.429,6.372,na
1785320399999,LINKUSDT:5m,SELL,-1,0,0.44,8.452,8.268,hit
1785320999999,LINKUSDT:30m,NEUTRAL,0,0,0.4906,8.451,8.268,na
1785322799999,LINKUSDT:1h,NEUTRAL,0,0,0.5012,8.451,8.269,na
1785341099999,BTCUSDT:5m,BUY,1,0,0.5853,63905.15,63686.16,miss
1785342599999,BTCUSDT:30m,SELL,-1,0,0.4437,63907.99,63686.16,hit
1785344399999,BTCUSDT:1h,NEUTRAL,0,0,0.5162,63907.99,63686.16,na
1785341099999,ETHUSDT:5m,BUY,1,0,0.5917,1890.87,1889.29,miss
1785342599999,ETHUSDT:30m,SELL,-1,0,0.4087,1890.88,1889.99,hit
1785344399999,ETHUSDT:1h,NEUTRAL,0,0,0.5278,1890.86,1890.09,na
1785341399999,SOLUSDT:5m,NEUTRAL,0,0,0.492,72.96,73.09,na
1785342599999,SOLUSDT:30m,NEUTRAL,0,0,0.4532,72.97,73.07,na
1785344399999,SOLUSDT:1h,NEUTRAL,0,0,0.5138,72.97,73.07,na
1785341399999,BNBUSDT:5m,NEUTRAL,0,0,0.5401,567.57,569.08,na
1785342599999,BNBUSDT:30m,NEUTRAL,0,0,0.5391,567.63,569.08,na
1785344399999,BNBUSDT:1h,BUY,1,0,0.5525,567.64,569.07,hit
1785341399999,XRPUSDT:5m,NEUTRAL,0,0,0.4723,1.0667,1.0699,na
